movieId,title,genres,release_year,runtime,language
1831,Lost in Space (1998),Adventure|Family|Science Fiction,1998.0,130.0,en
1833,Mercury Rising (1998),Action|Crime|Drama|Thriller,1998.0,111.0,en
1835,City of Angels (1998),Drama|Fantasy|Romance,1998.0,114.0,en
1840,He Got Game (1998),Drama,1998.0,136.0,en
1845,Zero Effect (1998),Comedy|Crime|Mystery|Thriller,1998.0,116.0,en
1850,"I Love You, Don't Touch Me! (1998)",Comedy|Romance,1997.0,86.0,fr
1858,Mr. Nice Guy (1997),Crime|Action|Comedy,1997.0,113.0,cn
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama|Family,1998.0,97.0,en
1875,Clockwatchers (1997),Comedy|Drama,1997.0,96.0,en
1876,Deep Impact (1998),Action|Drama|Romance,1998.0,120.0,en
1878,Woo (1998),Comedy|Romance,1998.0,84.0,en
1881,Quest for Camelot (1998),Fantasy|Animation|Drama|Romance|Family,1998.0,86.0,en
1883,Bulworth (1998),Comedy|Drama,1998.0,108.0,en
1884,Fear and Loathing in Las Vegas (1998),Adventure|Drama|Comedy,1998.0,118.0,en
1886,I Got the Hook Up (1998),Action|Comedy,1998.0,93.0,en
1888,Hope Floats (1998),Drama|Romance,1998.0,114.0,en
1889,Insomnia (1997),Crime|Mystery|Thriller,2002.0,118.0,en
1894,Six Days Seven Nights (1998),Action|Adventure|Comedy|Romance,1998.0,98.0,en
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,1998.0,100.0,en
1903,Hav Plenty (1997),Action|Comedy|Romance|Science Fiction|Thriller,1997.0,92.0,en
1907,Mulan (1998),Animation|Family|Adventure,1998.0,88.0,en
1911,Doctor Dolittle (1998),Comedy|Family|Fantasy,1998.0,85.0,en
1912,Out of Sight (1998),Romance|Comedy|Crime,1998.0,123.0,en
1914,Smoke Signals (1998),Drama|Comedy,1998.0,89.0,en
1917,Armageddon (1998),Action|Thriller|Science Fiction|Adventure,1998.0,151.0,en
1918,Lethal Weapon 4 (1998),Action|Adventure|Comedy|Crime|Thriller,1998.0,127.0,en
1920,Small Soldiers (1998),Comedy|Adventure|Fantasy|Science Fiction|Action,1998.0,110.0,en
1921,Pi (1998),Mystery|Drama|Thriller,1998.0,84.0,en
1923,There's Something About Mary (1998),Romance|Comedy,1998.0,119.0,en
1934,You Can't Take It With You (1938),Comedy|Romance,1938.0,126.0,en
1935,How Green Was My Valley (1941),Drama,1941.0,118.0,en
1940,Gentleman's Agreement (1947),Drama|Romance,1947.0,118.0,en
1941,Hamlet (1948),Drama,1996.0,242.0,en
1942,All the King's Men (1949),Drama|Thriller,2006.0,125.0,en
1944,From Here to Eternity (1953),War|Drama|Romance,1953.0,118.0,en
1945,On the Waterfront (1954),Crime|Drama,1954.0,108.0,en
1947,West Side Story (1961),Crime|Drama|Music,1961.0,152.0,en
1948,Tom Jones (1963),Adventure|Comedy|History|Romance,1963.0,128.0,en
1951,Oliver! (1968),Drama|Family|Music,1968.0,153.0,en
1952,Midnight Cowboy (1969),Drama,1969.0,113.0,en
1954,Rocky (1976),Drama,1976.0,119.0,en
1956,Ordinary People (1980),Drama,1980.0,124.0,en
1957,Chariots of Fire (1981),Drama|History,1981.0,123.0,en
1959,Out of Africa (1985),Drama,1985.0,161.0,en
1961,Rain Man (1988),Drama,1988.0,133.0,en
1962,Driving Miss Daisy (1989),Comedy|Drama,1989.0,99.0,en
1965,Repo Man (1984),Comedy|Crime|Science Fiction|Thriller,1984.0,92.0,en
1966,Metropolitan (1990),Comedy|Drama,1990.0,98.0,en
1973,Freddy's Dead: The Final Nightmare (1991),Horror|Thriller|Comedy,1991.0,89.0,en
1975,Friday the 13th Part 2 (1981),Horror|Thriller,1981.0,87.0,en
1977,Friday the 13th: The Final Chapter (1984),Horror|Thriller,1984.0,91.0,en
1979,Friday the 13th Part VI: Jason Lives (1986),Horror|Mystery|Thriller,1986.0,86.0,en
1980,Friday the 13th Part VII: The New Blood (1988),Horror|Thriller,1988.0,88.0,en
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror|Thriller,1989.0,100.0,en
1982,Halloween (1978),Horror|Thriller,1978.0,91.0,en
1983,Halloween II (1981),Horror,2009.0,105.0,en
1984,Halloween III: Season of the Witch (1983),Horror|Mystery|Science Fiction,1982.0,98.0,en
1985,Halloween 4: The Return of Michael Myers (1988),Horror|Thriller,1988.0,88.0,en
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror|Thriller,1989.0,96.0,en
1987,Prom Night (1980),Crime|Horror,2008.0,88.0,en
1991,Child's Play (1988),Horror|Thriller,1988.0,87.0,en
1992,Child's Play 2 (1990),Drama|Horror,1990.0,84.0,en
1994,Poltergeist (1982),Horror,1982.0,114.0,en
1996,Poltergeist III (1988),Horror|Thriller,1988.0,98.0,en
1998,Exorcist II: The Heretic (1977),Horror|Thriller|Fantasy,1977.0,118.0,en
2002,Lethal Weapon 3 (1992),Adventure|Action|Comedy|Thriller|Crime,1992.0,118.0,en
2003,Gremlins (1984),Fantasy|Horror|Comedy,1984.0,106.0,en
2004,Gremlins 2: The New Batch (1990),Comedy|Horror|Fantasy,1990.0,106.0,en
2010,Metropolis (1926),Drama|Science Fiction,1927.0,153.0,de
2011,Back to the Future Part II (1989),Adventure|Comedy|Family|Science Fiction,1989.0,108.0,en
2012,Back to the Future Part III (1990),Adventure|Comedy|Family|Science Fiction,1990.0,118.0,en
2014,Freaky Friday (1977),Comedy,2003.0,97.0,en
2018,Bambi (1942),Animation|Drama|Family,1942.0,70.0,en
2020,Dangerous Liaisons (1988),Drama|Romance,1988.0,119.0,en
2021,Dune (1984),Action|Science Fiction|Adventure,1984.0,137.0,en
2025,Lolita (1997),Drama|Romance,1962.0,153.0,en
2026,Disturbing Behavior (1998),Mystery|Horror|Science Fiction,1998.0,84.0,en
2028,Saving Private Ryan (1998),Drama|History|War,1998.0,169.0,en
2052,Hocus Pocus (1993),Comedy|Family|Fantasy,1993.0,96.0,en
2064,Roger & Me (1989),Documentary|History,1989.0,91.0,en
2067,Doctor Zhivago (1965),Drama|Romance|War,1965.0,197.0,en
2093,Return to Oz (1985),Adventure|Family|Fantasy,1985.0,109.0,en
2100,Splash (1984),Comedy|Fantasy|Romance,1984.0,111.0,en
2115,Indiana Jones and the Temple of Doom (1984),Adventure|Action,1984.0,118.0,en
2125,Ever After: A Cinderella Story (1998),Drama|Romance|Comedy,1998.0,121.0,en
2126,Snake Eyes (1998),Crime|Mystery,1998.0,98.0,en
2127,"First Love, Last Rites (1997)",Drama,1998.0,94.0,en
2128,Safe Men (1998),Comedy|Crime,1998.0,88.0,en
2135,Doctor Dolittle (1967),Comedy|Family|Fantasy,1998.0,85.0,en
2137,Charlotte's Web (1973),Comedy|Family|Fantasy,2006.0,97.0,en
2143,Legend (1985),Crime|Thriller,2015.0,131.0,en
2154,How Stella Got Her Groove Back (1998),Comedy|Drama|Romance,1998.0,124.0,en
2160,Rosemary's Baby (1968),Horror|Drama|Mystery,1968.0,136.0,en
2167,Blade (1998),Horror|Action,1998.0,120.0,en
2169,Dead Man on Campus (1998),Comedy,1998.0,96.0,en
2174,Beetlejuice (1988),Fantasy|Comedy,1988.0,92.0,en
2175,Déjà Vu (1997),Romance|Drama,1998.0,117.0,en
2177,Family Plot (1976),Comedy|Crime|Thriller,1976.0,121.0,en
2178,Frenzy (1972),Crime|Drama|Mystery|Thriller,1972.0,116.0,en
2179,Topaz (1969),Action|Drama|Mystery|Thriller,1969.0,143.0,en
2180,Torn Curtain (1966),Mystery|Thriller,1966.0,128.0,en
2188,54 (1998),Music|Drama,1998.0,106.0,en
2195,Dirty Work (1998),Comedy,1998.0,82.0,en
2196,Knock Off (1998),Action|Adventure|Thriller,1998.0,91.0,en
2205,Mr. & Mrs. Smith (1941),Action|Comedy|Drama|Thriller,2005.0,120.0,en
2210,Sabotage (1936),Action|Drama|Thriller|Crime,2014.0,110.0,en
2225,Easy Virtue (1927),Comedy|Romance,2008.0,93.0,en
2231,Rounders (1998),Drama|Crime,1998.0,121.0,en
2232,Cube (1997),Thriller|Science Fiction|Mystery,1997.0,90.0,en
2235,One Man's Hero (1999),Western|Action|Drama|History,1999.0,121.0,en
2236,Simon Birch (1998),Comedy|Drama|Family,1998.0,114.0,en
2237,Without Limits (1998),Drama,1998.0,117.0,en
2252,Hero (1992),Drama|Adventure|Action|History,2002.0,99.0,zh
2264,We're No Angels (1989),Comedy|Crime|Drama,1989.0,106.0,en
2272,One True Thing (1998),Drama|Romance,1998.0,127.0,en
2275,Six-String Samurai (1998),Action|Adventure|Science Fiction,1998.0,91.0,en
2278,Ronin (1998),Action|Thriller|Crime|Adventure,1998.0,122.0,en
2279,Urban Legend (1998),Horror|Thriller,1998.0,99.0,en
2280,Clay Pigeons (1998),Comedy|Crime|Drama|Thriller,1998.0,104.0,en
2291,Edward Scissorhands (1990),Fantasy|Drama|Romance,1990.0,105.0,en
2294,Antz (1998),Adventure|Animation|Comedy|Family,1998.0,83.0,en
2297,What Dreams May Come (1998),Drama|Fantasy|Romance,1998.0,113.0,en
2301,History of the World: Part I (1981),Comedy,1981.0,92.0,en
2302,My Cousin Vinny (1992),Comedy|Drama,1992.0,120.0,en
2305,Slam (1998),Drama,1998.0,100.0,en
2306,Holy Man (1998),Drama|Comedy,1998.0,114.0,en
2314,Beloved (1998),Drama|Thriller,1998.0,172.0,en
2315,Bride of Chucky (1998),Horror|Comedy,1998.0,89.0,en
2316,Practical Magic (1998),Drama|Fantasy|Comedy,1998.0,104.0,en
2318,Happiness (1998),Comedy|Drama,1998.0,139.0,en
2322,Soldier (1998),Action|War|Science Fiction,1998.0,99.0,en
2325,Orgazmo (1997),Comedy,1997.0,94.0,en
2328,Vampires (1998),Action|Drama|Fantasy|Horror|Thriller,1998.0,108.0,en
2329,American History X (1998),Drama,1998.0,119.0,en
2331,Living Out Loud (1998),Comedy|Drama|Romance,1998.0,100.0,en
2333,Gods and Monsters (1998),Drama,1998.0,105.0,en
2336,Elizabeth (1998),Drama|History,1998.0,124.0,en
2337,Velvet Goldmine (1998),Drama|Music,1998.0,119.0,en
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,1998.0,100.0,en
2340,Meet Joe Black (1998),Fantasy|Drama|Mystery,1998.0,178.0,en
2353,Enemy of the State (1998),Action|Drama|Thriller,1998.0,132.0,en
2356,Celebrity (1998),Drama|Comedy,1998.0,113.0,en
2361,Pink Flamingos (1972),Horror|Comedy|Crime,1972.0,93.0,en
2366,King Kong (1933),Adventure|Drama|Action,2005.0,187.0,en
2367,King Kong (1976),Adventure|Drama|Action,2005.0,187.0,en
2373,Red Sonja (1985),Adventure|Fantasy|Action,1985.0,89.0,en
2377,Lifeforce (1985),Fantasy|Horror|Science Fiction|Thriller,1985.0,116.0,en
2378,Police Academy (1984),Comedy|Crime,1984.0,96.0,en
2384,Babe: Pig in the City (1998),Adventure|Comedy|Drama|Family|Fantasy,1998.0,92.0,en
2385,Home Fries (1998),Drama|Comedy|Romance,1998.0,93.0,en
2387,Very Bad Things (1998),Comedy|Crime|Thriller,1998.0,100.0,en
2389,Psycho (1998),Drama|Horror|Thriller,1960.0,109.0,en
2390,Little Voice (1998),Comedy|Drama,1998.0,97.0,en
2393,Star Trek: Insurrection (1998),Science Fiction|Action|Adventure|Thriller,1998.0,103.0,en
2395,Rushmore (1998),Comedy|Drama,1998.0,93.0,en
2396,Shakespeare in Love (1998),Romance|History,1998.0,122.0,en
2401,Pale Rider (1985),Romance|Western,1985.0,115.0,en
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller|War,1985.0,96.0,en
2403,First Blood (1982),Action|Adventure|Thriller|War,1982.0,93.0,en
2404,Rambo III (1988),Action|Adventure|Thriller|War,1988.0,102.0,en
2414,Young Sherlock Holmes (1985),Action|Adventure|Crime|Drama|Family|Mystery|Thriller,1985.0,109.0,en
2424,You've Got Mail (1998),Comedy|Romance,1998.0,119.0,en
2429,Mighty Joe Young (1998),Action|Adventure|Family|Fantasy,1998.0,114.0,en
2430,Mighty Joe Young (1949),Action|Adventure|Family|Fantasy,1998.0,114.0,en
2431,Patch Adams (1998),Comedy|Drama,1998.0,115.0,en
2432,Stepmom (1998),Drama|Romance,1998.0,124.0,en
2436,Tea with Mussolini (1999),Comedy|Drama|War,1999.0,117.0,en
2444,24 7: Twenty Four Seven (1997),Comedy|Drama|Romance,1997.0,96.0,en
2445,At First Sight (1999),Drama|Romance,1999.0,128.0,en
2446,In Dreams (1999),Drama|Thriller,1999.0,100.0,en
2447,Varsity Blues (1999),Comedy|Drama|Romance,1999.0,106.0,en
2450,Howard the Duck (1986),Comedy|Fantasy|Science Fiction,1986.0,110.0,en
2457,Running Scared (1986),Action|Crime|Drama|Thriller,2006.0,122.0,en
2469,Peggy Sue Got Married (1986),Comedy|Drama|Fantasy|Romance,1986.0,103.0,en
2470,Crocodile Dundee (1986),Adventure|Comedy,1986.0,97.0,en
2471,Crocodile Dundee II (1988),Adventure|Comedy,1988.0,110.0,en
2485,She's All That (1999),Comedy|Romance,1999.0,95.0,en
2490,Payback (1999),Drama|Action|Thriller|Crime,1999.0,100.0,en
2491,Simply Irresistible (1999),Comedy,1999.0,95.0,en
2492,20 Dates (1998),Romance|Comedy,1998.0,87.0,en
2496,Blast from the Past (1999),Comedy|Romance,1999.0,112.0,en
2497,Message in a Bottle (1999),Romance|Drama,1999.0,131.0,en
2498,My Favorite Martian (1999),Comedy|Drama|Family|Science Fiction,1999.0,94.0,en
2500,Jawbreaker (1999),Comedy,1999.0,87.0,en
2502,Office Space (1999),Comedy|Crime,1999.0,89.0,en
2504,200 Cigarettes (1999),Comedy|Drama|Romance,1999.0,101.0,en
2505,8MM (1999),Thriller|Crime|Mystery,1999.0,123.0,en
2507,Breakfast of Champions (1999),Comedy,1999.0,110.0,en
2513,Pet Sematary (1989),Drama|Horror,1989.0,103.0,en
2519,House on Haunted Hill (1958),Horror|Mystery|Thriller,1999.0,93.0,en
2526,Meteor (1979),Action|Science Fiction|Thriller,1979.0,107.0,en
2528,Logan's Run (1976),Adventure|Action|Romance|Science Fiction,1976.0,119.0,en
2529,Planet of the Apes (1968),Thriller|Science Fiction|Action|Adventure,2001.0,119.0,en
2530,Beneath the Planet of the Apes (1970),Adventure|Science Fiction|Mystery,1970.0,95.0,en
2531,Battle for the Planet of the Apes (1973),Action|Science Fiction,1973.0,93.0,en
2532,Conquest of the Planet of the Apes (1972),Action|Science Fiction,1972.0,88.0,en
2533,Escape from the Planet of the Apes (1971),Action|Science Fiction,1971.0,98.0,en
2539,Analyze This (1999),Comedy|Crime,1999.0,103.0,en
2541,Cruel Intentions (1999),Drama|Romance|Thriller,1999.0,97.0,en
2549,Wing Commander (1999),Action|Science Fiction,1999.0,100.0,en
2555,Baby Geniuses (1999),Science Fiction|Comedy|Family,1999.0,97.0,en
2560,Ravenous (1999),Comedy|Horror|Thriller|Western,1999.0,100.0,en
2562,Bandits (1997),Action|Comedy|Crime|Romance,2001.0,123.0,en
2566,Doug's 1st Movie (1999),Animation|Family|Comedy,1999.0,77.0,en
2567,EDtv (1999),Comedy,1999.0,122.0,en
2569,Among Giants (1998),Comedy|Romance,1998.0,93.0,en
2572,10 Things I Hate About You (1999),Comedy|Romance|Drama,1999.0,97.0,en
2573,Tango (1998),Drama|Foreign|Romance,1998.0,115.0,es
2580,Go (1999),Crime|Comedy|Thriller,1999.0,98.0,en
2584,Foolish (1999),Comedy|Drama,1999.0,84.0,en
2598,Pushing Tin (1999),Comedy|Drama,1999.0,124.0,en
2599,Election (1999),Comedy,1999.0,99.0,en
2600,eXistenZ (1999),Action|Thriller|Science Fiction|Horror,1999.0,97.0,en
2605,Entrapment (1999),Romance|Drama|Mystery,1999.0,112.0,en
2606,Idle Hands (1999),Thriller|Comedy|Horror,1999.0,92.0,en
2616,Dick Tracy (1990),Adventure|Action|Comedy|Thriller|Crime,1990.0,103.0,en
2623,Trippin' (1999),Comedy|Romance,1999.0,94.0,en
2628,Star Wars: Episode I - The Phantom Menace (1999),Adventure|Action|Science Fiction,1999.0,136.0,en
2639,Mommie Dearest (1981),Drama,1981.0,129.0,en
2640,Superman (1978),Action|Adventure|Fantasy|Science Fiction,1978.0,143.0,en
2641,Superman II (1980),Action|Adventure|Fantasy|Science Fiction,1980.0,127.0,en
2642,Superman III (1983),Comedy|Action|Adventure|Fantasy|Science Fiction,1983.0,125.0,en
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Science Fiction,1987.0,90.0,en
2644,Dracula (1931),Romance|Horror,1992.0,128.0,en
2645,Dracula (1958),Romance|Horror,1992.0,128.0,en
2671,Notting Hill (1999),Romance|Comedy|Drama,1999.0,124.0,en
2676,Instinct (1999),Drama|Mystery|Thriller,1999.0,126.0,en
2678,Desert Blue (1999),Comedy|Drama,1999.0,90.0,en
2682,Limbo (1999),Adventure|Drama|Thriller,1999.0,126.0,en
2683,Austin Powers: The Spy Who Shagged Me (1999),Adventure|Comedy|Crime|Science Fiction,1999.0,95.0,en
2684,Taxman (1999),Action|Crime|Comedy|Thriller,1999.0,104.0,en
2693,Trekkies (1997),Documentary,1997.0,86.0,en
2694,Big Daddy (1999),Comedy|Drama,1999.0,93.0,en
2699,Arachnophobia (1990),Comedy|Horror,1990.0,103.0,en
2701,Wild Wild West (1999),Action|Adventure|Comedy|Science Fiction|Western,1999.0,106.0,en
2702,Summer of Sam (1999),Thriller|Drama|Crime|Romance,1999.0,142.0,en
2703,Broken Vessels (1998),Drama,1998.0,90.0,en
2706,American Pie (1999),Comedy|Romance,1999.0,95.0,en
2707,Arlington Road (1999),Drama|Thriller|Mystery,1999.0,117.0,en
2709,Muppets From Space (1999),Fantasy|Comedy|Science Fiction|Family,1999.0,87.0,en
2712,Eyes Wide Shut (1999),Mystery|Drama,1999.0,159.0,en
2713,Lake Placid (1999),Horror|Comedy|Action|Science Fiction|Thriller,1999.0,82.0,en
2716,Ghostbusters (1984),Action|Fantasy|Comedy,2016.0,116.0,en
2718,Drop Dead Gorgeous (1999),Comedy,1999.0,98.0,en
2720,Inspector Gadget (1999),Action|Adventure|Comedy|Family,1999.0,78.0,en
2722,Deep Blue Sea (1999),Action|Science Fiction|Thriller,1999.0,105.0,en
2723,Mystery Men (1999),Adventure|Fantasy|Action|Comedy|Science Fiction,1999.0,121.0,en
2724,Runaway Bride (1999),Comedy|Romance,1999.0,116.0,en
2725,Twin Falls Idaho (1999),Drama|Romance,1999.0,111.0,en
2729,Lolita (1962),Drama|Romance,1962.0,153.0,en
2730,Barry Lyndon (1975),Drama|Romance|War,1975.0,184.0,en
2746,Little Shop of Horrors (1986),Horror|Comedy|Music,1986.0,94.0,en
2750,Radio Days (1987),Comedy|Drama,1987.0,90.0,en
2759,Dick (1999),Comedy,1999.0,94.0,en
2767,Illuminata (1998),Drama,1998.0,119.0,en
2768,Stiff Upper Lips (1998),Comedy,1998.0,99.0,en
2770,Bowfinger (1999),Comedy,1999.0,97.0,en
2771,Brokedown Palace (1999),Drama|Thriller,1999.0,100.0,en
2772,Detroit Rock City (1999),Comedy|Music,1999.0,95.0,en
2791,Airplane! (1980),Comedy,1980.0,88.0,en
2795,Vacation (1983),Comedy,2015.0,99.0,en
2797,Big (1988),Fantasy|Drama|Comedy|Romance|Family,1988.0,104.0,en
2805,Mickey Blue Eyes (1999),Comedy|Crime|Romance,1999.0,102.0,en
2807,Universal Soldier: The Return (1999),Action|Science Fiction,1999.0,82.0,en
2809,Love Stinks (1999),Comedy|Romance,1999.0,94.0,en
2812,In Too Deep (1999),Drama|Action|Thriller|Crime,1999.0,97.0,en
2820,Hamlet (1964),Drama,1996.0,242.0,en
2822,Medicine Man (1992),Adventure,1992.0,106.0,en
2828,Dudley Do-Right (1999),Comedy|Family|Romance,1999.0,77.0,en
2835,Chill Factor (1999),Action|Comedy|Thriller,1999.0,101.0,en
2836,Outside Providence (1999),Romance|Comedy|Drama,1999.0,96.0,en
2840,Stigmata (1999),Horror,1999.0,103.0,en
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,1999.0,99.0,en
2858,American Beauty (1999),Drama,1999.0,122.0,en
2860,Blue Streak (1999),Action|Comedy|Crime,1999.0,93.0,en
2861,For Love of the Game (1999),Drama|Romance,1999.0,137.0,en
2865,Sugar Town (1999),Comedy,1999.0,92.0,en
2867,Fright Night (1985),Horror|Comedy,2011.0,106.0,en
2881,Double Jeopardy (1999),Crime|Drama|Mystery|Thriller,1999.0,105.0,en
2882,Jakob the Liar (1999),Comedy|Drama|History,1999.0,120.0,en
2883,Mumford (1999),Comedy|Drama|Romance,1999.0,112.0,en
2888,Drive Me Crazy (1999),Drama|Comedy|Romance|Family,1999.0,91.0,en
2889,"Mystery, Alaska (1999)",Drama|Comedy,1999.0,119.0,en
2890,Three Kings (1999),Action|Adventure|Comedy,1999.0,114.0,en
2891,"Happy, Texas (1999)",Comedy|Crime,1999.0,98.0,en
2899,Gulliver's Travels (1939),Comedy,2010.0,85.0,en
2906,Random Hearts (1999),Drama|Romance,1999.0,133.0,en
2907,Superstar (1999),Comedy|Family,1999.0,81.0,en
2908,Boys Don't Cry (1999),Crime|Drama,1999.0,118.0,en
2914,Molly (1999),Drama|Comedy|Romance,1999.0,102.0,en
2916,Total Recall (1990),Action|Adventure|Science Fiction,1990.0,113.0,en
2921,High Plains Drifter (1972),Western,1973.0,105.0,en
2922,Hang 'em High (1967),Western,1968.0,114.0,en
2926,Hairspray (1988),Family|Comedy|Music|Romance,2007.0,117.0,en
2929,Reds (1981),Drama|History,1981.0,195.0,en
2932,Days of Heaven (1978),Drama|Romance,1978.0,94.0,en
2939,Niagara (1953),Crime|Drama|Thriller,1953.0,92.0,en
2942,Flashdance (1983),Drama|Music|Romance,1983.0,95.0,en
2947,Goldfinger (1964),Adventure|Action|Thriller,1964.0,110.0,en
2948,From Russia with Love (1963),Action|Thriller|Adventure,1963.0,115.0,en
2949,Dr. No (1962),Adventure|Action|Thriller,1962.0,110.0,en
2953,Home Alone 2: Lost in New York (1992),Comedy|Family|Adventure|Crime,1992.0,120.0,en
2954,Penitentiary (1979),Action|Drama,1979.0,99.0,en
2958,Naturally Native (1998),Drama,1999.0,107.0,en
2959,Fight Club (1999),Drama,1999.0,139.0,en
2962,Fever Pitch (1997),Comedy|Drama|Romance,2005.0,103.0,en
2968,Time Bandits (1981),Family|Fantasy|Science Fiction|Adventure|Comedy,1981.0,116.0,en
2971,All That Jazz (1979),Drama|Music,1979.0,123.0,en
2974,Bats (1999),Horror|Thriller,1999.0,91.0,en
2976,Bringing Out the Dead (1999),Drama,1999.0,121.0,en
2977,Crazy in Alabama (1999),Comedy|Drama,1999.0,111.0,en
2978,Three to Tango (1999),Comedy|Romance,1999.0,98.0,en
2985,Robocop (1987),Action|Science Fiction,2014.0,102.0,en
2989,For Your Eyes Only (1981),Adventure|Action|Thriller,1981.0,127.0,en
2990,Licence to Kill (1989),Adventure|Action|Thriller,1989.0,133.0,en
2991,Live and Let Die (1973),Adventure|Action|Thriller,1973.0,121.0,en
2993,Thunderball (1965),Adventure|Action|Thriller,1965.0,130.0,en
2997,Being John Malkovich (1999),Fantasy|Drama|Comedy,1999.0,112.0,en
2998,Dreaming of Joseph Lees (1998),Romance|Drama,1999.0,92.0,en
3016,Creepshow (1982),Horror|Comedy|Fantasy,1982.0,120.0,en
3017,Creepshow 2 (1987),Horror,1987.0,92.0,en
3029,Nighthawks (1981),Action|Crime|Thriller,1981.0,99.0,en
3033,Spaceballs (1987),Comedy|Science Fiction,1987.0,96.0,en
3034,Robin Hood (1973),Action|Adventure,2010.0,140.0,en
3036,Quest for Fire (1981),Adventure|Drama,1981.0,100.0,xx
3039,Trading Places (1983),Comedy,1983.0,116.0,en
3048,Under the Rainbow (1981),Comedy,1981.0,98.0,en
3050,Light It Up (1999),Drama|Thriller,1999.0,99.0,en
3051,Anywhere But Here (1999),Drama|Comedy|Romance,1999.0,114.0,en
3052,Dogma (1999),Fantasy|Comedy|Adventure,1999.0,130.0,en
3055,Felicia's Journey (1999),Drama,1999.0,116.0,en
3066,Tora! Tora! Tora! (1970),History|Action|Drama|Adventure|War,1970.0,144.0,en
3087,Scrooged (1988),Fantasy|Comedy|Drama,1988.0,101.0,en
3094,Maurice (1987),Drama|Romance,1987.0,134.0,en
3101,Fatal Attraction (1987),Drama|Romance|Thriller,1987.0,119.0,en
3104,Midnight Run (1988),Adventure|Comedy|Crime,1988.0,126.0,en
3113,End of Days (1999),Action|Fantasy|Horror|Mystery,1999.0,121.0,en
3114,Toy Story 2 (1999),Animation|Comedy|Family,1999.0,92.0,en
3115,Flawless (1999),Comedy|Drama,1999.0,112.0,en
3116,Miss Julie (1999),Drama,2014.0,120.0,en
3117,Ride with the Devil (1999),Drama|War|Romance|Western,1999.0,138.0,en
3118,Tumbleweeds (1999),Comedy|Drama,1999.0,102.0,en
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,1999.0,88.0,en
3155,Anna and the King (1999),Drama|History|Romance,1999.0,148.0,en
3156,Bicentennial Man (1999),Comedy|Science Fiction,1999.0,131.0,en
3157,Stuart Little (1999),Animation|Fantasy|Family|Comedy,1999.0,84.0,en
3159,Fantasia 2000 (1999),Animation|Family|Music,1999.0,74.0,en
3160,Magnolia (1999),Drama,1999.0,188.0,en
3163,Topsy-Turvy (1999),Comedy|Drama|Music,1999.0,160.0,en
3173,Any Given Sunday (1999),Drama,1999.0,163.0,en
3174,Man on the Moon (1999),Comedy|Drama|Romance,1999.0,118.0,en
3175,Galaxy Quest (1999),Comedy|Family|Science Fiction,1999.0,102.0,en
3177,Next Friday (1999),Comedy,2000.0,98.0,en
3179,Angela's Ashes (1999),Drama,1999.0,145.0,en
3180,Play it to the Bone (1999),Comedy|Drama,1999.0,124.0,en
3185,Snow Falling on Cedars (1999),Drama|Romance,1999.0,127.0,en
3186,"Girl, Interrupted (1999)",Drama,1999.0,127.0,en
3189,My Dog Skip (1999),Comedy|Drama|Family,2000.0,95.0,en
3190,Supernova (2000),Horror|Science Fiction|Thriller,2000.0,91.0,en
3193,Creature (1999),Horror|Science Fiction|Thriller,1998.0,176.0,en
3210,Fast Times at Ridgemont High (1982),Comedy,1982.0,90.0,en
3225,Down to You (2000),Comedy|Drama|Family|Romance,2000.0,91.0,en
3238,Eye of the Beholder (1999),Drama|Mystery|Thriller,1999.0,109.0,en
3246,Malcolm X (1992),Drama|History,1992.0,202.0,en
3250,Alive (1993),Action|Adventure|Drama|Thriller,1993.0,120.0,en
3253,Wayne's World (1992),Music|Comedy,1992.0,94.0,en
3256,Patriot Games (1992),Drama|Action|Thriller|Crime,1992.0,117.0,en
3258,Death Becomes Her (1992),Fantasy|Comedy,1992.0,104.0,en
3260,Howards End (1992),Drama|Romance,1992.0,140.0,en
3273,Scream 3 (2000),Horror|Mystery,2000.0,116.0,en
3276,Gun Shy (2000),Action|Comedy|Romance|Thriller,2000.0,101.0,en
3286,Snow Day (2000),Comedy|Family,2000.0,89.0,en
3298,Boiler Room (2000),Crime|Drama|Thriller,2000.0,118.0,en
3299,Hanging Up (2000),Comedy|Drama,2000.0,94.0,en
3300,Pitch Black (2000),Thriller|Science Fiction|Action,2000.0,108.0,en
3316,Reindeer Games (2000),Thriller,2000.0,124.0,en
3317,Wonder Boys (2000),Comedy|Drama,2000.0,111.0,en
3318,Deterrence (1998),Action|Drama|Mystery|Thriller,2000.0,101.0,en
3322,3 Strikes (2000),Action|Comedy|Romance,2000.0,82.0,en
3324,Drowning Mona (2000),Comedy|Crime|Mystery,2000.0,96.0,en
3326,What Planet Are You From? (2000),Comedy|Drama|Romance|Science Fiction,2000.0,105.0,en
3327,Beyond the Mat (2000),Documentary,1999.0,102.0,en
